Name,Address,Category,City,Description,MapsURL
🏨 CANDEO HOTELS Kumamoto Shinshigai,"1-2-1 Shimotorimachi, Chuo, Kumamoto",Hotel,Kumamoto,Tsuruyahyakkaten-mae tram (3 min). Booked. Sky spa on roof — open till midnight.  •  📍 Open in Google Maps: https://www.google.com/maps/place/CANDEO+HOTELS+Kumamoto+Shinshigai/data=!4m2!3m1!1s0x3540f51904228b41:0x81eb1a22aa3bc8fe,https://www.google.com/maps/place/CANDEO+HOTELS+Kumamoto+Shinshigai/data=!4m2!3m1!1s0x3540f51904228b41:0x81eb1a22aa3bc8fe
🏨 THE KNOT HIROSHIMA,"7-13 Mikawacho, Naka, Hiroshima",Hotel,Hiroshima,Hatchobori tram (5 min). Booked. Walk to Peace Park in 15 min.  •  📍 Open in Google Maps: https://www.google.com/maps/place/THE+KNOT+HIROSHIMA/data=!4m2!3m1!1s0x355aa21307545537:0x3577cd31df89ecf7,https://www.google.com/maps/place/THE+KNOT+HIROSHIMA/data=!4m2!3m1!1s0x355aa21307545537:0x3577cd31df89ecf7
🏨 Hotel Resol Kyoto Shijo Muromachi,"Shijo Muromachi, Shimogyo, Kyoto",Hotel,Kyoto,Karasuma Stn (3 min). Booked. Right between Nishiki Market + Karasuma subway.  •  📍 Open in Google Maps: https://www.google.com/maps/place/Hotel+Resol+Kyoto+Shijo+Muromachi/data=!4m2!3m1!1s0x600108993ee95da3:0xac7e58fea99c02f4,https://www.google.com/maps/place/Hotel+Resol+Kyoto+Shijo+Muromachi/data=!4m2!3m1!1s0x600108993ee95da3:0xac7e58fea99c02f4
🏨 nol hakone myojindai,"1320-862 Gora, Hakone, Kanagawa",Hotel,Hakone,Gora Stn + 5 min taxi. Booked. Designer ryokan w/ private onsen rooms; kaiseki is a Brady-egg-free request.  •  📍 Open in Google Maps: https://www.google.com/maps/place/nol+hakone+myojindai/data=!4m2!3m1!1s0x6019a136a62db4dd:0x422f96db97a4acb3,https://www.google.com/maps/place/nol+hakone+myojindai/data=!4m2!3m1!1s0x6019a136a62db4dd:0x422f96db97a4acb3
🏨 THE GATE HOTEL Kaminarimon by HULIC,"2-16-11 Kaminarimon, Taito, Tokyo",Hotel,Tokyo,Asakusa Stn (1 min). Booked. Rooftop bar overlooks Senso-ji.  •  📍 Open in Google Maps: https://www.google.com/maps/place/THE+GATE+HOTEL+Kaminarimon+by+HULIC/data=!4m2!3m1!1s0x60188ec73a51fbf3:0x7737c65c2fed1b14,https://www.google.com/maps/place/THE+GATE+HOTEL+Kaminarimon+by+HULIC/data=!4m2!3m1!1s0x60188ec73a51fbf3:0x7737c65c2fed1b14
☕ Kissaten Niki Niki,"1-2 Higashisengokucho, Kagoshima 892-0842",Cafe,Kagoshima,"Tenmonkan-dori tram (3 min). 1970s kissaten — siphon coffee + thick cream-soda; opens 8am, perfect pre-Sakurajima warmup. (Hidden gem · Kissaten)",
🛍️ Andersen Hiroshima Depachika,"7-1 Hondori, Naka, Hiroshima 730-0035",Shopping,Hiroshima,"Hondori tram (2 min). Hiroshima's depachika-style bakery hall — momiji-manju at Nishiki-do, oysters fresh upstairs. (Hidden gem · Depachika)",
☕ Smart Coffee,"537 Tenshocho, Nakagyo, Kyoto 604-8017",Cafe,Kyoto,"Sanjo Stn (3 min). 1932 kissaten — order the hotcake, served on real china; cash only, no laptops. (Hidden gem · Kissaten)",
🎌 Hakone Open-Air Museum Stamp Walk,"1121 Ninotaira, Hakone, Kanagawa 250-0407",Cultural,Hakone,Chokoku-no-Mori Stn (1 min). Pick up the Hakone Free Pass stamp book and collect 7 station stamps along the loop. (Hidden gem · Stamp Rally),
🛍️ Isetan Shinjuku Depachika,"3-14-1 Shinjuku, Shinjuku, Tokyo 160-0022",Shopping,Tokyo,"Shinjuku-sanchome Stn (1 min). Tokyo's reigning depachika — hit Toraya yokan, Nadaman bento, Pierre Hermé before 7pm half-off. (Hidden gem · Depachika)",
